CA-2017-145247,5/5/2017,7/5/2017,First Class,ND-18370,Consumer,United States,Louisville,Kentucky,South,OFF-PA-10003641,Office Supplies,Paper,79
US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Corporate,United States,Tucson,Arizona,West,OFF-BI-10001036,Office Supplies,Binders,38
CA-2018-133249,8/7/2018,11/7/2018,First Class,SZ-20035,Home Office,United States,Pico Rivera,California,West,FUR-FU-10001588,Furniture,Furnishings,146
CA-2018-136672,7/3/2018,12/3/2018,Standard Class,MG-17890,Home Office,United States,Clinton,Maryland,East,TEC-AC-10004510,Technology,Accessories,49
US-2015-157021,1/4/2015,6/4/2015,Second Class,KM-16720,Consumer,United States,Vallejo,California,West,OFF-LA-10002312,Office Supplies,Labels,30
CA-2015-126361,4/8/2015,9/8/2015,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,West,OFF-AP-10003590,Office Supplies,Appliances,1090
US-2017-100566,3/9/2017,9/9/2017,Standard Class,JK-16120,Home Office,United States,Aurora,Illinois,Central,FUR-FU-10003394,Furniture,Furnishings,84
US-2017-108504,5/2/2017,5/2/2017,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,South,OFF-ST-10002344,Office Supplies,Storage,81
CA-2018-124828,3/7/2018,4/7/2018,First Class,YS-21880,Corporate,United States,Burlington,North Carolina,South,OFF-AR-10003514,Office Supplies,Art,10
CA-2017-159212,1/11/2017,5/11/2017,Standard Class,KM-16375,Home Office,United States,Salem,Virginia,South,TEC-PH-10003988,Technology,Phones,22
US-2015-118486,6/4/2015,8/4/2015,First Class,SD-20485,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-SU-10004498,Office Supplies,Supplies,10
CA-2017-130407,2/9/2017,6/9/2017,Standard Class,KD-16270,Consumer,United States,New York City,New York,East,OFF-AR-10002240,Office Supplies,Art,75
CA-2018-105144,4/11/2018,11/11/2018,Standard Class,SZ-20035,Home Office,United States,Grand Prairie,Texas,Central,OFF-LA-10003923,Office Supplies,Labels,24
CA-2018-117695,5/8/2018,8/8/2018,First Class,PW-19030,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10002713,Office Supplies,Paper,14
CA-2016-166135,1/10/2016,6/10/2016,Standard Class,SC-20440,Corporate,United States,Aurora,Colorado,West,OFF-ST-10002974,Office Supplies,Storage,139
CA-2016-145821,1/5/2016,7/5/2016,Standard Class,JB-15400,Corporate,United States,Los Angeles,California,West,TEC-PH-10004348,Technology,Phones,89
CA-2015-155271,4/5/2015,4/5/2015,Same Day,AA-10480,Consumer,United States,Middletown,Connecticut,East,FUR-FU-10001473,Furniture,Furnishings,27
CA-2016-119907,1/12/2016,8/12/2016,Standard Class,LC-17140,Consumer,United States,Seattle,Washington,West,OFF-BI-10001765,Office Supplies,Binders,55
US-2016-105676,1/12/2016,2/12/2016,Same Day,NM-18520,Consumer,United States,Houston,Texas,Central,FUR-FU-10004270,Furniture,Furnishings,7
US-2017-108455,2/12/2017,8/12/2017,Standard Class,MK-18160,Consumer,United States,San Francisco,California,West,OFF-PA-10002262,Office Supplies,Paper,26
CA-2016-140410,3/11/2016,7/11/2016,Standard Class,CM-12655,Home Office,United States,Los Angeles,California,West,TEC-PH-10003580,Technology,Phones,1213
CA-2018-152485,4/9/2018,8/9/2018,Standard Class,JD-15790,Consumer,United States,Coppell,Texas,Central,OFF-AR-10003759,Office Supplies,Art,10
CA-2016-153388,1/8/2016,7/8/2016,Standard Class,PC-19000,Home Office,United States,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,7
CA-2018-108294,10/12/2018,10/12/2018,Same Day,LS-16975,Home Office,United States,Omaha,Nebraska,Central,OFF-BI-10004965,Office Supplies,Binders,34
CA-2015-111059,3/2/2015,6/2/2015,Second Class,TB-21400,Consumer,United States,Seattle,Washington,West,OFF-BI-10004593,Office Supplies,Binders,84
CA-2016-144806,6/12/2016,11/12/2016,Standard Class,GH-14425,Consumer,United States,Tucson,Arizona,West,FUR-FU-10002253,Furniture,Furnishings,206
CA-2016-148432,7/11/2016,10/11/2016,Second Class,MC-18130,Corporate,United States,Newark,Delaware,East,OFF-FA-10004968,Office Supplies,Fasteners,26
CA-2017-139885,4/12/2017,8/12/2017,Standard Class,EB-13840,Corporate,United States,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,213
CA-2015-107181,4/2/2015,8/2/2015,Standard Class,DB-13270,Home Office,United States,San Diego,California,West,OFF-BI-10004230,Office Supplies,Binders,83
CA-2015-134278,6/7/2015,8/7/2015,First Class,EP-13915,Consumer,United States,New York City,New York,East,TEC-CO-10001046,Technology,Copiers,560
CA-2015-130274,3/5/2015,5/5/2015,First Class,JS-15940,Home Office,United States,Appleton,Wisconsin,Central,OFF-LA-10002195,Office Supplies,Labels,22
CA-2018-120761,4/9/2018,8/9/2018,Standard Class,AB-10150,Consumer,United States,Long Beach,New York,East,TEC-AC-10000171,Technology,Accessories,92
CA-2015-105172,4/4/2015,9/4/2015,Standard Class,PK-18910,Home Office,United States,San Francisco,California,West,OFF-LA-10001641,Office Supplies,Labels,19
CA-2018-107293,5/9/2018,6/9/2018,First Class,CS-12400,Home Office,United States,Seattle,Washington,West,OFF-AR-10003732,Office Supplies,Art,3
CA-2016-158554,9/11/2016,9/11/2016,Same Day,CM-12190,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004000,Office Supplies,Paper,11
CA-2015-116239,4/3/2015,4/3/2015,Same Day,CL-12565,Consumer,United States,Columbia,South Carolina,South,OFF-ST-10001370,Office Supplies,Storage,355
US-2018-152002,11/6/2018,11/6/2018,Same Day,DV-13465,Consumer,United States,Los Angeles,California,West,OFF-PA-10000357,Office Supplies,Paper,123
CA-2016-131338,9/8/2016,12/8/2016,First Class,NP-18325,Consumer,United States,New York City,New York,East,TEC-PH-10003012,Technology,Phones,308
CA-2018-149181,8/5/2018,12/5/2018,Standard Class,MD-17350,Consumer,United States,Columbus,Ohio,East,FUR-CH-10004540,Furniture,Chairs,48
CA-2017-106530,8/5/2017,8/5/2017,Same Day,CL-12565,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10002011,Office Supplies,Storage,1006
CA-2016-105221,1/11/2016,3/11/2016,First Class,VM-21685,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002323,Technology,Accessories,35
CA-2018-111647,3/7/2018,7/7/2018,Standard Class,RD-19585,Consumer,United States,Plano,Texas,Central,TEC-PH-10002726,Technology,Phones,168
CA-2016-150560,11/12/2016,12/12/2016,First Class,SW-20455,Consumer,United States,Suffolk,Virginia,South,OFF-LA-10003930,Office Supplies,Labels,197
CA-2017-147585,7/11/2017,12/11/2017,Standard Class,CB-12535,Corporate,United States,San Francisco,California,West,FUR-FU-10002597,Furniture,Furnishings,15
CA-2018-143798,10/12/2018,12/12/2018,First Class,AW-10840,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,10
CA-2015-135657,3/6/2015,7/6/2015,Second Class,SC-20725,Consumer,United States,Seattle,Washington,West,FUR-TA-10004086,Furniture,Tables,516
CA-2015-139857,2/2/2015,6/2/2015,Standard Class,CD-12790,Home Office,United States,San Diego,California,West,OFF-FA-10001843,Office Supplies,Fasteners,12
CA-2017-106306,8/3/2017,8/3/2017,Same Day,PG-18820,Consumer,United States,Glendale,Arizona,West,OFF-BI-10003676,Office Supplies,Binders,10
CA-2017-106894,7/2/2017,7/2/2017,Same Day,CA-12265,Consumer,United States,Springfield,Virginia,South,TEC-AC-10003063,Technology,Accessories,100
CA-2016-130204,3/9/2016,9/9/2016,Standard Class,DB-13120,Corporate,United States,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,31
CA-2015-133270,6/6/2015,9/6/2015,First Class,BM-11785,Consumer,United States,Rochester,New York,East,OFF-AR-10002656,Office Supplies,Art,13
CA-2018-116715,2/12/2018,5/12/2018,First Class,VW-21775,Corporate,United States,San Francisco,California,West,OFF-ST-10004340,Office Supplies,Storage,560
CA-2016-135622,8/12/2016,11/12/2016,Second Class,TT-21460,Home Office,United States,Fort Worth,Texas,Central,OFF-PA-10000100,Office Supplies,Paper,361
CA-2015-141817,5/1/2015,12/1/2015,Standard Class,MB-18085,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003478,Office Supplies,Art,20
CA-2016-130785,5/9/2016,9/9/2016,Standard Class,AG-10900,Consumer,United States,San Diego,California,West,FUR-BO-10000330,Furniture,Bookcases,411
CA-2017-110254,4/8/2017,8/8/2017,Standard Class,ML-17755,Home Office,United States,Suffolk,Virginia,South,OFF-SU-10002573,Office Supplies,Supplies,35
CA-2018-146024,2/3/2018,8/3/2018,Standard Class,SC-20770,Corporate,United States,Dallas,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,7
CA-2015-120474,1/12/2015,3/12/2015,First Class,RP-19390,Consumer,United States,Madison,Wisconsin,Central,FUR-CH-10001854,Furniture,Chairs,2808
CA-2017-140774,5/9/2017,10/9/2017,Standard Class,BE-11455,Home Office,United States,Olathe,Kansas,Central,OFF-AR-10004022,Office Supplies,Art,108
CA-2017-100965,7/7/2017,11/7/2017,Standard Class,RM-19375,Consumer,United States,San Jose,California,West,FUR-FU-10003039,Furniture,Furnishings,216
CA-2017-121034,8/8/2017,10/8/2017,Second Class,JF-15565,Consumer,United States,Dallas,Texas,Central,OFF-FA-10000585,Office Supplies,Fasteners,11
CA-2015-132612,9/6/2015,11/6/2015,Second Class,FO-14305,Consumer,United States,Harrisonburg,Virginia,South,FUR-TA-10004534,Furniture,Tables,1441
CA-2016-164833,4/6/2016,4/6/2016,Same Day,LL-16840,Consumer,United States,Seattle,Washington,West,OFF-LA-10000443,Office Supplies,Labels,7
CA-2017-109344,8/2/2017,11/2/2017,Second Class,CH-12070,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002624,Technology,Phones,1128
CA-2016-131422,5/11/2016,9/11/2016,Standard Class,GB-14530,Corporate,United States,Monroe,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,207
CA-2018-162691,1/8/2018,7/8/2018,Standard Class,AS-10045,Corporate,United States,Austin,Texas,Central,TEC-MA-10000488,Technology,Machines,1440
CA-2015-117345,1/8/2015,5/8/2015,Standard Class,BF-10975,Corporate,United States,Charlotte,North Carolina,South,OFF-LA-10000240,Office Supplies,Labels,18
CA-2016-135391,9/2/2016,11/2/2016,Second Class,FA-14230,Corporate,United States,San Antonio,Texas,Central,OFF-LA-10001074,Office Supplies,Labels,40
CA-2018-128370,10/9/2018,10/9/2018,Same Day,FH-14275,Corporate,United States,Los Angeles,California,West,FUR-CH-10002602,Furniture,Chairs,362
CA-2016-121608,3/9/2016,5/9/2016,First Class,JB-15400,Corporate,United States,Bristol,Connecticut,East,OFF-AP-10002311,Office Supplies,Appliances,138
CA-2015-151078,12/11/2015,12/11/2015,Same Day,RF-19840,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,50
US-2018-116659,12/11/2018,12/11/2018,Same Day,NG-18355,Corporate,United States,Newark,Ohio,East,TEC-PH-10002824,Technology,Phones,371
CA-2015-147914,4/6/2015,9/6/2015,Standard Class,MP-17470,Home Office,United States,Columbus,Ohio,East,OFF-PA-10001685,Office Supplies,Paper,16
CA-2016-109512,5/3/2016,5/3/2016,Same Day,LF-17185,Consumer,United States,New York City,New York,East,OFF-EN-10002621,Office Supplies,Envelopes,29
US-2018-108063,2/12/2018,5/12/2018,First Class,AS-10090,Consumer,United States,Charlottesville,Virginia,South,OFF-AR-10001446,Office Supplies,Art,35
CA-2018-141789,3/10/2018,6/10/2018,First Class,AC-10450,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10001359,Office Supplies,Binders,1794
CA-2016-157959,3/2/2016,4/2/2016,First Class,RW-19540,Corporate,United States,Los Angeles,California,West,FUR-FU-10004093,Furniture,Furnishings,137
CA-2018-121503,3/7/2018,6/7/2018,Second Class,FH-14275,Corporate,United States,Houston,Texas,Central,OFF-PA-10001878,Office Supplies,Paper,274
CA-2016-125178,3/10/2016,9/10/2016,Standard Class,MZ-17515,Corporate,United States,Reading,Pennsylvania,East,OFF-ST-10002562,Office Supplies,Storage,15
CA-2017-156685,8/7/2017,10/7/2017,Second Class,SC-20230,Corporate,United States,Arlington,Texas,Central,TEC-PH-10004345,Technology,Phones,864
CA-2018-126865,5/12/2018,7/12/2018,Second Class,NP-18325,Consumer,United States,San Diego,California,West,OFF-PA-10003039,Office Supplies,Paper,93
CA-2018-161200,6/8/2018,10/8/2018,Second Class,SV-20365,Consumer,United States,Lafayette,Louisiana,South,FUR-BO-10000468,Furniture,Bookcases,146
CA-2017-112109,8/7/2017,12/7/2017,Standard Class,JE-15715,Consumer,United States,Broomfield,Colorado,West,OFF-BI-10002082,Office Supplies,Binders,20
CA-2018-157987,2/9/2018,6/9/2018,Standard Class,AC-10615,Corporate,United States,New York City,New York,East,OFF-AR-10000658,Office Supplies,Art,23
CA-2018-140242,6/5/2018,11/5/2018,Standard Class,ML-17755,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10004752,Office Supplies,Art,6
CA-2016-109939,8/5/2016,12/5/2016,Standard Class,AA-10375,Consumer,United States,Salem,Oregon,West,OFF-AR-10000127,Office Supplies,Art,5
CA-2015-122749,3/12/2015,9/12/2015,Standard Class,NG-18430,Consumer,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10003811,Technology,Phones,480
US-2018-147221,2/12/2018,4/12/2018,Second Class,JS-16030,Consumer,United States,Houston,Texas,Central,OFF-AP-10002534,Office Supplies,Appliances,295
CA-2015-131905,6/2/2015,9/2/2015,First Class,ND-18460,Corporate,United States,Chesapeake,Virginia,South,OFF-LA-10002787,Office Supplies,Labels,15
CA-2018-165386,3/8/2018,4/8/2018,First Class,CM-12190,Consumer,United States,Chicago,Illinois,Central,FUR-BO-10003034,Furniture,Bookcases,183
CA-2016-155761,11/12/2016,11/12/2016,Same Day,SC-20800,Consumer,United States,Houston,Texas,Central,TEC-AC-10001606,Technology,Accessories,160
CA-2017-113516,8/9/2017,10/9/2017,Second Class,VM-21685,Home Office,United States,Lancaster,California,West,OFF-BI-10002225,Office Supplies,Binders,33
CA-2016-104493,2/10/2016,8/10/2016,Standard Class,EB-13705,Corporate,United States,San Diego,California,West,OFF-BI-10004817,Office Supplies,Binders,58
CA-2017-136434,1/12/2017,7/12/2017,Standard Class,RD-19480,Consumer,United States,Richmond,Indiana,Central,FUR-FU-10001196,Furniture,Furnishings,17
CA-2018-122504,7/11/2018,12/11/2018,Second Class,DB-13270,Home Office,United States,Brentwood,California,West,TEC-AC-10003289,Technology,Accessories,60
CA-2015-131051,1/12/2015,5/12/2015,Standard Class,TR-21325,Consumer,United States,San Francisco,California,West,FUR-FU-10001861,Furniture,Furnishings,58
CA-2018-124401,7/9/2018,12/9/2018,Standard Class,RD-19900,Consumer,United States,Portland,Oregon,West,OFF-ST-10000649,Office Supplies,Storage,38
CA-2018-158246,9/11/2018,11/11/2018,First Class,JB-15400,Corporate,United States,Sunnyvale,California,West,FUR-CH-10003061,Furniture,Chairs,216
CA-2018-144862,1/12/2018,5/12/2018,Standard Class,EH-14005,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,105
CA-2016-134859,4/10/2016,9/10/2016,Standard Class,JK-16120,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003623,Furniture,Furnishings,65
CA-2015-159520,6/6/2015,11/6/2015,Standard Class,GT-14635,Corporate,United States,Long Beach,New York,East,OFF-BI-10003982,Office Supplies,Binders,150
CA-2017-155481,1/9/2017,5/9/2017,Standard Class,DK-13225,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004675,Office Supplies,Paper,30
CA-2017-159737,3/9/2017,9/9/2017,Standard Class,CS-11950,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004236,Office Supplies,Binders,9
CA-2017-101938,7/1/2017,12/1/2017,Standard Class,DW-13480,Home Office,United States,Oakland,California,West,OFF-AR-10003696,Office Supplies,Art,35
CA-2015-152296,1/8/2015,3/8/2015,First Class,IL-15100,Consumer,United States,San Francisco,California,West,OFF-BI-10004506,Office Supplies,Binders,20
CA-2017-128818,7/5/2017,11/5/2017,Standard Class,CJ-12010,Consumer,United States,New York City,New York,East,OFF-BI-10000309,Office Supplies,Binders,85
CA-2018-124576,1/8/2018,4/8/2018,Second Class,HK-14890,Corporate,United States,Salinas,California,West,OFF-BI-10002735,Office Supplies,Binders,55
CA-2017-136483,1/12/2017,6/12/2017,Standard Class,AG-10390,Consumer,United States,Knoxville,Tennessee,South,OFF-AR-10000940,Office Supplies,Art,5
US-2015-165659,1/6/2015,6/6/2015,Standard Class,LT-17110,Consumer,United States,Little Rock,Arkansas,South,FUR-FU-10001935,Furniture,Furnishings,22
CA-2016-138002,6/9/2016,12/9/2016,Standard Class,BT-11305,Home Office,United States,Seattle,Washington,West,OFF-BI-10002160,Office Supplies,Binders,6
CA-2017-164350,10/9/2017,12/9/2017,Second Class,CG-12040,Home Office,United States,Bristol,Tennessee,South,OFF-AR-10000538,Office Supplies,Art,68
CA-2018-129378,1/10/2018,2/10/2018,First Class,NS-18505,Consumer,United States,San Jose,California,West,OFF-BI-10002012,Office Supplies,Binders,1
CA-2016-131884,6/12/2016,6/12/2016,Same Day,DK-13375,Consumer,United States,Marion,Ohio,East,TEC-PH-10001578,Technology,Phones,486
CA-2017-139157,1/10/2017,5/10/2017,Standard Class,GM-14680,Consumer,United States,New York City,New York,East,FUR-TA-10003238,Furniture,Tables,331
CA-2018-104066,5/12/2018,10/12/2018,Standard Class,QJ-19255,Corporate,United States,Burlington,Vermont,East,TEC-AC-10001013,Technology,Accessories,205
CA-2016-117611,8/11/2016,10/11/2016,Second Class,MZ-17335,Home Office,United States,San Diego,California,West,OFF-FA-10002280,Office Supplies,Fasteners,5
CA-2018-122994,6/2/2018,9/2/2018,First Class,MV-17485,Consumer,United States,Arlington,Virginia,South,FUR-BO-10004015,Furniture,Bookcases,360
CA-2018-149146,12/10/2018,12/10/2018,Same Day,SM-20320,Home Office,United States,Monroe,North Carolina,South,OFF-PA-10003919,Office Supplies,Paper,8
CA-2018-164917,2/12/2018,7/12/2018,Standard Class,MK-17905,Corporate,United States,Miami,Florida,South,OFF-AR-10004344,Office Supplies,Art,48
CA-2016-142944,6/3/2016,11/3/2016,Standard Class,JL-15850,Consumer,United States,San Francisco,California,West,FUR-FU-10000308,Furniture,Furnishings,435
CA-2015-157882,3/10/2015,8/10/2015,Second Class,AR-10405,Corporate,United States,Los Angeles,California,West,FUR-TA-10001866,Furniture,Tables,143
CA-2017-132143,3/9/2017,5/9/2017,First Class,FM-14215,Corporate,United States,Middletown,Connecticut,East,OFF-PA-10002713,Office Supplies,Paper,48
CA-2016-153108,5/3/2016,9/3/2016,Standard Class,SF-20200,Consumer,United States,New Castle,Indiana,Central,TEC-PH-10001552,Technology,Phones,24
CA-2017-112676,5/5/2017,8/5/2017,First Class,PJ-18835,Corporate,United States,Murfreesboro,Tennessee,South,OFF-PA-10003971,Office Supplies,Paper,14
US-2018-112928,1/6/2018,5/6/2018,Second Class,BB-10990,Corporate,United States,Toledo,Ohio,East,OFF-AP-10002287,Office Supplies,Appliances,17
CA-2018-115154,8/1/2018,11/1/2018,First Class,RS-19420,Corporate,United States,Seattle,Washington,West,FUR-TA-10001950,Furniture,Tables,893
CA-2016-130995,1/11/2016,6/11/2016,Standard Class,QJ-19255,Corporate,United States,New York City,New York,East,TEC-PH-10000347,Technology,Phones,5
CA-2016-113145,1/11/2016,5/11/2016,Standard Class,VD-21670,Consumer,United States,New York City,New York,East,OFF-PA-10002659,Office Supplies,Paper,14
CA-2016-160794,6/8/2016,8/8/2016,First Class,MS-17980,Corporate,United States,Houston,Texas,Central,OFF-PA-10004156,Office Supplies,Paper,27
CA-2018-116225,5/11/2018,9/11/2018,Standard Class,SV-20935,Consumer,United States,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,391
US-2018-120418,11/6/2018,12/6/2018,First Class,BC-11125,Home Office,United States,Peoria,Arizona,West,FUR-CH-10001394,Furniture,Chairs,281
CA-2018-152695,10/12/2018,10/12/2018,Same Day,CC-12220,Consumer,United States,Fairfield,Connecticut,East,OFF-EN-10004030,Office Supplies,Envelopes,11
CA-2018-109701,2/12/2018,3/12/2018,Same Day,AM-10360,Corporate,United States,Los Angeles,California,West,OFF-BI-10004187,Office Supplies,Binders,9
CA-2018-155152,7/7/2018,9/7/2018,Second Class,MP-17965,Corporate,United States,Warwick,Rhode Island,East,TEC-AC-10004353,Technology,Accessories,252
CA-2017-159940,7/7/2017,11/7/2017,Second Class,BF-11020,Corporate,United States,Aurora,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,60
CA-2016-148628,6/12/2016,11/12/2016,Standard Class,KM-16375,Home Office,United States,Thousand Oaks,California,West,OFF-PA-10003883,Office Supplies,Paper,33
CA-2017-118052,6/5/2017,10/5/2017,Standard Class,BE-11455,Home Office,United States,Lorain,Ohio,East,OFF-FA-10004248,Office Supplies,Fasteners,7
US-2016-127040,6/12/2016,10/12/2016,Standard Class,SG-20605,Consumer,United States,New York City,New York,East,OFF-PA-10004255,Office Supplies,Paper,6
CA-2018-145877,1/4/2018,4/4/2018,Second Class,AS-10090,Consumer,United States,Springfield,Missouri,Central,OFF-ST-10000649,Office Supplies,Storage,94
CA-2018-108574,7/10/2018,11/10/2018,Standard Class,MG-18145,Consumer,United States,Los Angeles,California,West,TEC-AC-10002049,Technology,Accessories,1116
CA-2015-162684,1/8/2015,6/8/2015,Standard Class,AS-10630,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-FA-10000992,Office Supplies,Fasteners,6
CA-2016-142041,7/6/2016,9/6/2016,Second Class,EM-13810,Corporate,United States,Los Angeles,California,West,OFF-BI-10004187,Office Supplies,Binders,8
CA-2016-146087,6/7/2016,11/7/2016,Standard Class,PP-18955,Home Office,United States,Holyoke,Massachusetts,East,FUR-BO-10002824,Furniture,Bookcases,302
CA-2018-140053,3/7/2018,10/7/2018,Standard Class,CA-12265,Consumer,United States,Farmington,New Mexico,West,FUR-FU-10003708,Furniture,Furnishings,546
CA-2017-140207,5/11/2017,10/11/2017,Standard Class,CS-12400,Home Office,United States,San Jose,California,West,OFF-BI-10003963,Office Supplies,Binders,29
CA-2018-148691,3/12/2018,9/12/2018,Standard Class,CS-12460,Consumer,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,84
CA-2018-128755,4/5/2018,8/5/2018,Standard Class,MK-18160,Consumer,United States,Newport News,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,9
CA-2017-114972,3/11/2017,6/11/2017,First Class,PF-19225,Consumer,United States,Los Angeles,California,West,FUR-CH-10001190,Furniture,Chairs,218
CA-2018-102750,4/9/2018,8/9/2018,Second Class,GM-14695,Corporate,United States,Los Angeles,California,West,FUR-TA-10000198,Furniture,Tables,1322
CA-2016-104514,2/1/2016,4/1/2016,Second Class,CB-12535,Corporate,United States,Newark,Delaware,East,OFF-ST-10001837,Office Supplies,Storage,86
CA-2016-120397,2/7/2016,2/7/2016,Same Day,RB-19435,Consumer,United States,Houston,Texas,Central,OFF-AP-10001293,Office Supplies,Appliances,33
CA-2018-163902,2/3/2018,8/3/2018,Standard Class,MY-17380,Corporate,United States,Los Angeles,California,West,TEC-PH-10000675,Technology,Phones,197
CA-2018-155089,2/12/2018,6/12/2018,Standard Class,DB-12910,Home Office,United States,Tampa,Florida,South,OFF-BI-10002429,Office Supplies,Binders,46
CA-2015-106572,5/9/2015,10/9/2015,Standard Class,NP-18700,Consumer,United States,Bowling Green,Ohio,East,OFF-ST-10000585,Office Supplies,Storage,264
CA-2018-123134,2/5/2018,7/5/2018,Standard Class,DW-13585,Corporate,United States,Westfield,New Jersey,East,FUR-FU-10003975,Furniture,Furnishings,130
CA-2016-124541,6/4/2016,10/4/2016,Standard Class,TT-21220,Consumer,United States,Houston,Texas,Central,OFF-AR-10004078,Office Supplies,Art,42
CA-2016-143238,6/9/2016,8/9/2016,First Class,LO-17170,Corporate,United States,La Quinta,California,West,TEC-AC-10003499,Technology,Accessories,46
CA-2018-123967,1/11/2018,3/11/2018,Second Class,SF-20200,Consumer,United States,Bellingham,Washington,West,OFF-BI-10001308,Office Supplies,Binders,25
CA-2018-148929,7/9/2018,11/9/2018,Standard Class,SP-20620,Corporate,United States,New York City,New York,East,OFF-ST-10003282,Office Supplies,Storage,478
CA-2016-121041,3/11/2016,10/11/2016,Standard Class,CS-12250,Corporate,United States,Haltom City,Texas,Central,OFF-EN-10001137,Office Supplies,Envelopes,7
CA-2017-137729,5/5/2017,9/5/2017,Standard Class,BF-11005,Home Office,United States,Los Angeles,California,West,OFF-ST-10001505,Office Supplies,Storage,6
CA-2017-165848,4/6/2017,4/6/2017,Same Day,EN-13780,Consumer,United States,New York City,New York,East,OFF-PA-10000349,Office Supplies,Paper,15
CA-2017-154053,4/3/2017,10/3/2017,Standard Class,MG-17890,Home Office,United States,San Diego,California,West,OFF-AR-10003727,Office Supplies,Art,17
CA-2018-147942,1/4/2018,5/4/2018,Standard Class,MS-17365,Consumer,United States,San Francisco,California,West,OFF-LA-10003663,Office Supplies,Labels,6
CA-2015-164861,3/12/2015,6/12/2015,Second Class,MC-17635,Corporate,United States,Saint Louis,Missouri,Central,OFF-PA-10001972,Office Supplies,Paper,26
CA-2016-116750,5/7/2016,10/7/2016,Second Class,BF-10975,Corporate,United States,Fayetteville,North Carolina,South,FUR-FU-10003829,Furniture,Furnishings,5
CA-2015-131002,7/9/2015,12/9/2015,Second Class,TB-21400,Consumer,United States,Tulsa,Oklahoma,Central,FUR-FU-10004270,Furniture,Furnishings,58
CA-2017-164784,1/5/2017,4/5/2017,First Class,HF-14995,Consumer,United States,Memphis,Tennessee,South,OFF-LA-10001569,Office Supplies,Labels,4
CA-2017-111794,1/10/2017,1/10/2017,Same Day,HG-15025,Consumer,United States,Amarillo,Texas,Central,TEC-AC-10003832,Technology,Accessories,80
CA-2015-126403,9/9/2015,12/9/2015,Second Class,RR-19525,Corporate,United States,Lowell,Massachusetts,East,OFF-PA-10001144,Office Supplies,Paper,166
CA-2018-136875,3/12/2018,3/12/2018,Same Day,TC-21295,Consumer,United States,San Diego,California,West,OFF-PA-10000357,Office Supplies,Paper,166
CA-2017-133123,6/9/2017,11/9/2017,Standard Class,KB-16315,Consumer,United States,Thomasville,North Carolina,South,OFF-EN-10003055,Office Supplies,Envelopes,96
US-2017-128195,4/8/2017,5/8/2017,First Class,RA-19285,Consumer,United States,Peoria,Illinois,Central,OFF-BI-10002003,Office Supplies,Binders,4
CA-2018-156412,4/12/2018,8/12/2018,Standard Class,CM-12160,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004364,Office Supplies,Binders,5
CA-2017-161662,7/2/2017,9/2/2017,First Class,BE-11410,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10003465,Office Supplies,Paper,30
CA-2018-132430,9/10/2018,11/10/2018,First Class,CP-12085,Corporate,United States,Lakewood,Ohio,East,FUR-FU-10003577,Furniture,Furnishings,46
CA-2016-103723,1/12/2016,6/12/2016,Standard Class,BT-11305,Home Office,United States,Seattle,Washington,West,OFF-AR-10003251,Office Supplies,Art,14
CA-2015-127187,4/12/2015,8/12/2015,Standard Class,CP-12085,Corporate,United States,New York City,New York,East,TEC-PH-10000673,Technology,Phones,130
CA-2015-110030,6/12/2015,8/12/2015,Second Class,LF-17185,Consumer,United States,Houston,Texas,Central,FUR-FU-10002759,Furniture,Furnishings,24
